Lwl,B,T,Cb,V_kn,L_B,B_T,Fn,R_F_kN,R_R_kN,R_T_kN,P_E_kW
177.298174,29.425725,12.510664,0.805709,15.381596,6.025278,2.352051,0.189737,591.871703,121.800304,714.626889,5654.820846
227.008997,31.496405,12.568673,0.661321,21.274674,7.207457,2.505945,0.231924,1169.356578,531.583085,1740.523879,19049.387155
163.330219,19.489664,6.048097,0.771621,11.174527,8.380351,3.222445,0.143615,166.922776,19.742215,185.131108,1064.257352
195.573075,31.008006,8.586943,0.782496,19.465636,6.307180,3.611065,0.228622,860.398622,420.945027,1274.501031,12762.827435
151.432690,16.915913,5.426223,0.770210,13.116279,8.952085,3.117438,0.175067,185.037820,25.496425,215.913134,1456.893506
156.426072,21.148953,10.459159,0.577514,10.772385,7.396398,2.022051,0.141469,159.708392,20.729533,182.248761,1009.984122
146.778372,20.903178,9.408466,0.842396,21.665687,7.021821,2.221741,0.293728,726.775820,974.861656,1706.002992,19014.738375
89.486820,15.341384,5.951538,0.808305,16.489539,5.833035,2.577717,0.286307,186.206226,231.555123,413.351110,3506.434465
223.552279,29.980655,12.248511,0.677891,16.966039,7.456551,2.447698,0.186378,740.994910,137.579739,884.528390,7720.232009
173.121300,28.629163,7.686569,0.767755,13.771317,6.047026,3.724570,0.171911,361.350170,62.676280,427.883411,3031.370521
223.345213,26.390299,12.095168,0.661445,18.933308,8.463156,2.181888,0.208085,831.151851,205.150014,1053.624306,10262.434144
138.321813,26.655342,9.190997,0.801889,10.852349,5.189272,2.900158,0.151559,204.297265,30.362111,237.718567,1327.165184
167.010480,30.510266,11.694860,0.819180,15.895661,5.473911,2.608861,0.202027,602.362585,164.191673,752.051275,6149.844608
167.627641,33.674711,8.730931,0.758277,21.706471,4.977849,3.856944,0.275372,949.580651,1280.848260,2232.137988,24925.757466
159.517024,32.470290,9.159322,0.798410,21.169178,4.912707,3.545054,0.275299,910.859735,1243.696174,2141.752659,23324.449988
148.057744,23.559325,8.358614,0.704417,12.936534,6.284465,2.818568,0.174625,236.654265,39.314528,279.795961,1862.076387
196.787676,23.655274,5.919992,0.567343,22.629810,8.318977,3.995829,0.264963,617.877735,496.978268,1115.259620,12983.595790
207.884278,26.193842,8.768359,0.769379,23.780170,7.936380,2.987314,0.270899,1177.718505,1167.814419,2393.366082,29279.401533
208.146276,31.235180,10.714868,0.729134,17.365151,6.663841,2.915125,0.197696,747.527342,177.024225,935.551787,8357.656423
185.941940,26.609365,11.904615,0.813354,20.439865,6.987838,2.235214,0.246203,982.406027,640.360755,1665.194527,17509.796427
163.643767,24.030368,8.329718,0.600086,10.353561,6.809873,2.884896,0.132936,149.437076,20.609380,170.162737,906.342479
140.275216,28.057149,12.727363,0.709797,23.558876,4.999625,2.204475,0.326714,940.211658,1537.402879,2445.199361,29635.137581
215.827864,23.022186,9.555971,0.779124,18.526510,9.374777,2.409194,0.207130,743.074688,174.249758,942.566663,8983.463275
171.426299,24.906980,8.027312,0.779575,18.238470,6.882661,3.102779,0.228799,573.937390,256.602799,848.181368,7958.207293
211.916314,25.267208,10.551705,0.699305,15.345190,8.387010,2.394609,0.173139,511.656718,75.349675,596.026512,4705.176807
139.702395,26.298515,10.440509,0.818170,21.254672,5.312178,2.518892,0.295363,777.009932,1212.694123,2033.096265,22230.563108
185.896175,22.533275,8.498421,0.693850,13.999253,8.249852,2.651466,0.168645,323.795036,45.772729,362.842007,2613.127155
149.186043,30.918143,11.520584,0.754102,14.703854,4.825194,2.683730,0.197729,434.969359,114.149547,539.683482,4082.332999
162.630984,23.552354,7.771797,0.661774,15.996871,6.905084,3.030490,0.206033,349.542066,90.679136,449.063546,3695.565828
93.755812,16.711986,5.737551,0.782210,13.876672,5.610094,2.912739,0.235391,140.492445,72.295840,210.653674,1503.808310
83.723910,12.961959,3.651790,0.841682,12.888053,6.459202,3.549482,0.231348,86.180694,38.752164,128.662432,853.055308
173.716949,21.480937,7.378857,0.711731,16.858326,8.087029,2.911147,0.210086,404.632618,106.165481,497.642449,4315.886167
128.463016,26.395155,7.721042,0.647813,18.552753,4.866916,3.418600,0.268858,394.156446,422.322905,798.798965,7624.018999
217.954341,24.552731,10.403264,0.708805,23.438611,8.876990,2.360099,0.260767,1151.131441,852.751684,2005.462214,24181.567995
188.308872,26.904051,12.968398,0.695104,19.150404,6.999276,2.074586,0.229217,798.747907,334.377345,1147.356629,11303.540198
122.472350,13.378685,5.141478,0.800252,19.836420,9.154289,2.602108,0.294407,296.173731,330.858825,643.683226,6568.611790
79.605407,11.952122,5.906928,0.583573,15.156791,6.660357,2.023408,0.279023,95.668324,83.071661,180.029087,1403.744421
144.763152,30.061812,12.535692,0.753074,12.318046,4.815516,2.398097,0.168158,310.748117,53.966651,358.191084,2269.837184
191.972427,30.222287,11.540906,0.633754,22.301848,6.352015,2.618710,0.264378,1000.899231,891.136455,1913.100628,21949.103001
129.467880,14.256226,5.331040,0.585825,11.310100,9.081497,2.674192,0.163263,86.544722,10.889723,95.898418,557.976607
174.593098,30.415721,9.268632,0.686456,18.749301,5.740226,3.281576,0.233064,648.577516,340.877099,976.367241,9417.516275
142.819077,23.175513,5.649671,0.831659,21.251810,6.162499,4.102099,0.292083,590.115768,897.171227,1491.936754,16311.145200
210.477918,30.182987,11.612126,0.723284,14.578368,6.973396,2.599264,0.165048,548.204720,83.314716,653.263957,4899.318918
169.389100,32.324073,8.651966,0.797737,19.828446,5.240339,3.736038,0.250236,828.169841,713.828501,1551.614861,15827.441418
138.930018,25.937988,7.934453,0.654530,23.304322,5.356237,3.269033,0.324745,653.585085,1036.542531,1728.549182,20723.176529
214.540033,33.121565,12.171463,0.772159,21.688268,6.477352,2.721248,0.243206,1347.851938,878.793598,2231.040291,24892.607089
96.148354,12.306435,3.641196,0.616484,20.095753,7.812852,3.379778,0.336618,158.149142,181.841585,331.781461,3430.002976
92.366345,18.426355,8.782154,0.820316,18.106492,5.012730,2.098159,0.309443,306.272203,489.707014,779.405642,7259.989060
219.546401,30.548462,7.536683,0.665797,16.369179,7.186823,4.053303,0.181454,550.039409,104.913253,651.692294,5487.917589
188.710666,30.599963,9.987045,0.600070,21.663495,6.167023,3.063966,0.259020,839.005244,690.562113,1578.965258,17597.022925
183.914314,24.426498,6.108436,0.632324,18.448119,7.529295,3.998814,0.223433,450.889785,169.342941,634.688714,6023.528482
143.867402,29.420099,9.366704,0.602969,21.081528,4.890106,3.140923,0.288685,601.608398,817.100358,1428.229787,15489.531122
165.847538,22.887037,9.116524,0.748923,23.999858,7.246352,2.510500,0.306096,902.730577,1255.640061,2132.076844,26323.863112
148.015531,31.194391,9.782938,0.676834,19.845557,4.744941,3.188653,0.267925,641.558669,711.239325,1362.010097,13905.343523
125.997057,24.351422,7.369906,0.634809,16.031856,5.174115,3.304170,0.234589,270.603161,143.098068,401.126318,3308.286157
70.772287,13.073325,4.912290,0.650431,21.410429,5.413488,2.661350,0.418020,169.923933,77.081550,242.461154,2670.580257
161.498899,31.893465,10.864010,0.786054,20.864544,5.063699,2.935699,0.269667,930.200463,1110.217926,2068.541952,22202.983661
88.820433,17.753933,5.490629,0.787708,23.743003,5.002859,3.233497,0.413793,376.875408,210.978361,571.090671,6975.555814
196.294546,28.744371,7.446457,0.810139,11.252230,6.828973,3.860141,0.131913,289.875751,38.569562,332.141150,1922.646218
151.026695,19.847849,5.757820,0.581410,11.682037,7.609222,3.447112,0.156133,129.308445,18.394581,144.372664,867.644145
196.608334,30.542894,7.361494,0.835717,16.141286,6.437122,4.149008,0.189078,615.132798,132.854400,744.911515,6185.587056
195.697466,26.477579,7.739940,0.771920,17.634586,7.391063,3.420902,0.207050,612.501772,167.322745,783.369896,7106.737179
161.533125,21.755138,9.348442,0.767933,21.975210,7.425056,2.327140,0.283992,753.736502,859.359896,1638.877202,18527.531547
165.188318,17.473339,4.734026,0.578880,21.645629,9.453735,3.691010,0.276620,377.695819,324.424170,689.064681,7673.054840
137.466192,26.279277,7.331560,0.820821,22.141208,5.230973,3.584405,0.310175,722.046205,1301.518611,2003.992986,22826.305200
134.862499,15.016375,4.995771,0.841581,21.733599,8.981029,3.005817,0.307390,426.826643,561.157346,1003.205713,11216.561583
187.563445,19.799092,5.547110,0.647884,16.973714,9.473336,3.569263,0.203567,339.037409,74.392136,418.017145,3650.136219
147.929303,31.380326,10.080818,0.594005,20.700467,4.714078,3.112875,0.279548,630.720142,785.828324,1396.788261,14874.720725
176.770442,22.382134,8.266298,0.765826,20.974390,7.897837,2.707637,0.259112,715.139763,556.102083,1285.229687,13867.820265
131.157854,22.655361,9.304164,0.590968,15.276108,5.789263,2.434970,0.219088,259.687731,89.045113,358.103871,2814.231612
123.459002,18.888183,6.039509,0.560021,12.835183,6.536309,3.127437,0.189734,125.256867,24.586091,153.499590,1013.555159
197.787965,28.548798,10.766463,0.640588,17.238351,6.928066,2.651641,0.201326,599.069613,144.716052,725.103305,6430.336545
176.919326,27.233718,10.033340,0.607304,16.062908,6.496334,2.714322,0.198354,430.036381,100.443688,531.571310,4392.621817
229.848761,30.374875,11.942578,0.589794,19.750850,7.567068,2.543410,0.213978,897.592234,267.591227,1163.037384,11817.281182
188.470272,32.523321,7.860956,0.833170,17.205318,5.794927,4.137324,0.205847,710.842655,222.997598,929.458245,8226.795544
164.559362,29.325903,11.812648,0.697723,21.731932,5.611400,2.482585,0.278253,901.151942,1066.831299,2040.276982,22810.014628
118.451330,20.541259,6.533864,0.730844,11.048700,5.766508,3.143815,0.166742,125.064638,19.545849,145.689780,828.091577
182.312381,29.133345,11.565952,0.654738,21.738905,6.257860,2.518889,0.264444,920.277525,826.140437,1685.500233,18849.706709
201.743963,25.821500,10.531434,0.671353,23.364770,7.813023,2.451850,0.270187,1054.022574,945.797306,1994.545934,23974.173995
112.891935,14.757530,3.553973,0.619849,14.368297,7.649785,4.152403,0.222115,107.549074,35.666950,145.379222,1074.597323
111.895880,23.150904,7.548312,0.658679,10.563178,4.833327,3.067030,0.164018,113.435967,19.343193,132.549798,720.297247
156.351545,32.538604,7.980718,0.562255,14.899489,4.805109,4.077152,0.195715,314.866084,86.236881,389.453442,2985.142213
190.695370,22.396490,8.516146,0.688084,21.677440,8.514520,2.629886,0.257835,745.361667,522.122659,1280.854126,14283.866091
166.985933,21.624007,10.107637,0.816002,19.596168,7.722247,2.139373,0.249078,686.694355,440.856568,1137.964056,11471.964935
150.478375,21.637352,9.931371,0.769387,18.901567,6.954565,2.178687,0.253084,549.382241,387.054676,934.462476,9086.524142
117.720668,13.328892,6.002310,0.704444,18.574610,8.831992,2.220627,0.281188,240.960678,216.780593,449.986282,4299.887399
197.845081,29.504525,10.719552,0.761121,19.689508,6.705584,2.752403,0.229920,913.981998,426.144401,1343.853419,13612.091543
114.006464,16.281519,5.737090,0.782772,21.398074,7.002201,2.837940,0.329165,368.723837,523.960710,891.591104,9814.733640
172.156080,23.321977,10.973022,0.789379,23.707638,7.381711,2.125392,0.296777,1057.397613,1397.676902,2409.076059,29381.698958
165.303663,31.113462,11.763775,0.701209,21.160650,5.312931,2.644853,0.270328,890.769191,978.494475,1797.827003,19571.089583
125.657212,16.073825,4.262855,0.828426,16.880259,7.817505,3.770671,0.247337,242.167153,153.036851,408.219082,3544.953292
181.301106,24.679211,7.016059,0.632239,23.500668,7.346309,3.517532,0.286671,746.757382,862.269595,1617.513151,19555.374535
156.626272,28.090918,10.109034,0.589208,19.573256,5.575691,2.778793,0.256882,558.957737,443.922832,1023.984997,10310.857196
142.277778,27.856568,9.713233,0.701592,17.347551,5.107513,2.867899,0.238876,464.613426,281.357172,760.881294,6790.365984
190.212998,21.768682,6.608660,0.817878,18.301992,8.737920,3.293963,0.217963,567.233418,180.752938,731.702332,6889.233521
138.152820,17.839257,6.222641,0.654671,13.597570,7.744315,2.866831,0.190014,171.626630,30.724197,202.337743,1415.390647
87.458038,13.993035,4.593627,0.770858,16.515463,6.250112,3.046184,0.290064,148.113265,182.739122,331.047727,2812.674395
160.617645,26.977143,10.795842,0.585666,23.987133,5.953842,2.498846,0.310875,844.048108,1181.020828,2128.835532,26269.908221
137.539253,18.430482,7.164731,0.757173,19.020103,7.462597,2.572390,0.266381,398.058543,342.509486,723.892444,7083.126798
118.200056,18.242516,8.347208,0.588552,11.318253,6.479372,2.185463,0.170991,114.927847,17.560883,132.228097,769.912309
193.128992,25.856141,9.178226,0.633314,16.375198,7.469366,2.817118,0.193538,463.713115,94.894826,550.336598,4636.102953
137.312568,21.080944,9.153863,0.747795,19.780257,6.513587,2.302956,0.277256,510.224405,547.224587,1053.142658,10716.605603
151.260419,24.337995,10.495105,0.697209,21.372863,6.214991,2.318985,0.285433,694.567858,831.117463,1491.818836,16402.758399
171.273758,26.155503,9.412051,0.581454,18.177519,6.548288,2.778938,0.228135,483.754303,199.921157,683.076748,6387.666393
180.750434,21.689211,8.763044,0.592545,13.630227,8.333656,2.475077,0.166520,262.812892,37.220912,293.871003,2060.620155
214.598972,32.058008,9.628637,0.580834,23.484310,6.694083,3.329444,0.263310,1072.765741,934.584780,1996.711321,24122.992954
157.588559,32.298035,7.944268,0.660499,19.894574,4.879200,4.065577,0.260301,625.693779,623.656224,1259.241501,12887.888938
125.977096,27.663255,7.841276,0.826196,15.344517,4.553951,3.527902,0.224549,359.288664,177.926944,540.705458,4268.271976
117.269876,21.729703,10.156362,0.762712,18.155912,5.396755,2.139516,0.275377,412.789454,464.805212,895.389665,8363.118546
141.419329,30.074164,10.498420,0.667519,13.927960,4.702353,2.864637,0.192370,316.636976,76.917614,389.196630,2788.654378
174.581233,22.045718,8.504065,0.675827,22.869724,7.919054,2.592374,0.284293,744.714219,790.089264,1543.064705,18154.452936
209.376288,25.314876,9.610112,0.783043,18.041788,8.270879,2.634191,0.204795,731.509772,175.709627,894.252575,8299.995763
170.208230,24.066419,11.607591,0.674925,23.039547,7.072437,2.073334,0.290060,903.375894,1052.864626,1942.265841,23020.816348
197.512572,25.919287,9.189401,0.834697,20.046238,7.620293,2.820563,0.234282,901.444892,450.465639,1371.069485,14139.382525
149.900353,30.417650,11.123494,0.565737,19.297150,4.928072,2.734541,0.258878,555.393451,479.792675,1053.222241,10455.656287
185.937690,25.335633,6.563806,0.824049,16.302250,7.338980,3.859900,0.196367,497.569686,111.657822,624.192913,5234.852924
215.358136,25.992571,6.527349,0.556503,14.030856,8.285373,3.982102,0.157039,294.986234,44.470110,345.036898,2490.507230
223.593122,25.887164,6.879682,0.742737,19.713688,8.637220,3.762843,0.216542,768.127986,244.875258,1026.616382,10411.520882
127.901353,25.171153,10.952926,0.810063,20.802303,5.081267,2.298121,0.302119,682.442173,1110.406917,1771.257822,18955.327747
116.211300,25.418895,11.284059,0.810182,23.993113,4.571847,2.252638,0.365566,837.297071,1123.233808,1872.944056,23117.960328
221.008451,27.395650,7.381437,0.795074,16.667548,8.067283,3.711425,0.184150,634.873254,113.464343,734.483017,6297.839442
118.819082,22.706039,6.480156,0.844928,17.621604,5.232929,3.503934,0.265525,372.535492,410.857568,766.077214,6944.741509
207.005623,30.269020,8.355175,0.681753,10.565470,6.838861,3.622787,0.120615,243.121889,33.884328,282.709853,1536.624891
186.050927,26.711823,8.260368,0.717752,23.273290,6.965115,3.233733,0.280250,946.485121,1098.339384,2020.957863,24196.533033
96.991702,17.649630,7.027776,0.712486,15.804504,5.495396,2.511410,0.263583,190.345184,166.741077,334.406955,2718.906525
108.934620,18.739225,6.431773,0.571122,12.968665,5.813187,2.913539,0.204087,119.550643,30.152323,151.480153,1010.622833
165.158798,29.777350,11.030835,0.787239,11.988947,5.546457,2.699465,0.153226,324.394927,48.426717,375.063897,2313.259851
194.672076,30.622981,11.338417,0.796905,12.727038,6.357058,2.700816,0.149823,435.433118,61.012831,511.510413,3349.036807
214.317302,32.929739,9.521803,0.564622,11.969444,6.508321,3.458351,0.134292,298.185265,46.318623,347.696422,2140.978451
153.427126,28.282789,8.201601,0.681088,23.951261,5.424752,3.448447,0.317600,830.373899,1365.726840,2130.372682,26249.562330
220.884855,33.245713,10.382139,0.602083,15.096723,6.644010,3.202202,0.166841,521.218515,89.198670,604.807375,4697.187338
127.006089,23.601459,6.580493,0.790805,23.110228,5.381281,3.586579,0.336818,628.858360,1062.314757,1679.699324,19969.808054
131.579954,23.545499,7.062455,0.579071,12.476758,5.588327,3.333897,0.178653,156.427916,29.818191,185.836679,1192.810082
149.005404,22.851343,8.114722,0.681230,23.012145,6.520641,2.816035,0.309642,659.900868,932.329364,1582.254909,18731.461433
116.758431,14.807954,5.728437,0.654373,20.661567,7.884846,2.584990,0.314067,282.868328,339.690929,630.783928,6704.740474
153.798370,22.072571,6.168675,0.794653,17.383696,6.967850,3.578170,0.230234,408.488844,189.012775,592.294472,5296.852904
188.954523,23.632974,11.211389,0.658513,15.398658,7.995376,2.107943,0.183996,442.609258,73.529429,498.914822,3952.277148
103.110059,18.865037,6.081950,0.615924,15.586896,5.465670,3.101807,0.252123,167.109764,116.480037,271.768152,2179.196099
221.574216,27.338147,8.427516,0.828765,10.895174,8.104946,3.243915,0.120220,314.148854,36.675763,344.876553,1933.018212
194.617808,33.215948,9.656398,0.759826,16.330566,5.859168,3.439787,0.192271,651.930594,152.106137,810.710188,6810.907288
209.850183,25.794042,6.369336,0.568309,15.897507,8.135607,4.049723,0.180251,365.739550,65.422396,427.340902,3494.955007
197.019833,24.955477,6.989917,0.576411,10.730629,7.894854,3.570211,0.125567,170.945626,23.171983,198.988346,1098.476881
154.424781,24.790715,12.089798,0.680098,20.752384,6.229138,2.050548,0.274292,711.542711,721.884174,1411.944981,15073.839135
149.247898,30.587918,8.935238,0.790927,19.657923,4.879309,3.423291,0.264294,706.108180,793.786037,1459.266083,14757.412485
